股票代码,涨跌链接字符串
sz301221,110101111010111000011110101010101000101100011100101010011100
sz300266,000101111010021110010010101010010000010101110101100000011000
sz300005,012111011101101000101200100000101000110101110100001000011010
sz000733,011100211001001101010001101001101010100101110100010010011100
sz002939,001100111000111000101010001010011100110111110101101100011100
sz002461,010101110011101001110010110110111110111011100000001001101010
sz002598,110000101110111010001110110100100100110101111101001110111110
sz002003,011001001000001010100011010000011010000101000011100011101100
sz002016,001101111010110101001110100010011000100101101101001000111100
sz300475,101000101000111010001010101100011010100101111101110110010100
sz001299,110101111111001101001110100101101001110101101101110101011000
sz002157,010101010001000000001110000011110000010111000101000000011000
sz300580,000001101110011010001110101000100001100101110101101011011100
sz300576,110001101000101110001110101010011001100101011100001010111100
sz301137,121001100100011011000120101110121002221101010210101110010010
sz300522,011101101110111010101011101010111101010100100100101110111100
sz301259,111000111011002110001110011110111100011001100111000000111100
sz002314,010101110000111100101100100101010000110101101001001100011100
sz300760,010001100001101100101100101100000101001001010101010000100100
sz002866,010000111010121010001110100010111100110101101100001111111000
sz003021,101000102001001010001110101010100000000101110101101011011100
sz300926,101001101100111010001110100000100011000100110110001011011010
sz300790,100000101000011010110110101000100000100101110101001110011100
sz000838,010101111100111100001110100010010000200100100101001000011000
sz002372,010001100001100101000110000000011101010101100001001000101100
sz002212,001100101100111000001110100010011000100101111100101000011110
sz000686,001100101100111101100010101010011000011111110101001000011100
sz301172,101100101000101000101110101010110000100100111100101010011110
sz300059,001101101001111100100110101010010000100101110101101000011100
sz002440,011101111110101111101010101110111001010101100100111011011100
sz000801,010101101010111110001110101100110010100111010101001000011100
sz000625,010101111101011000100110101010101111000101010101110000111100
sz002915,011000101110111211011002110110210010110001110101001000011100
sz301176,100000111010011110111110101000111000100101111101101021020011
sz300681,100001111001111010001110101100000000100110110100101100011100
sz002659,010101101100101110000110100000111100100101111100101000011100
sz300450,000100101011011000001110101000100110010100100100111110011110
sz300829,011101210101001011101011001000101100110101101110112000011100
sz000617,011101210101011100001010011010010000000101110101111100111100
sz301358,001001101100101101000110101000100100010101101101110110111010
sz301071,111101101000011010101111101010101000101111100101001100111100
sz300260,020011110000001100001111000100101101100101010100001010111100
sz301488,100001101100111101001110001000200101101101100111001010011110
sz301065,010101111100101101001010100110101101010101000111100000011000
sz300052,110001111010000010100111111010111100110101101111001000011010
sz002221,011100011100111011100010101010000001110101110111000111011100
sz002656,001110001100000110011100100100111101010100101111101100011010
sz002583,001001111101021000001110200000101010100101110100121100011100
sz301296,010001111010111110000001100010010000110101100101101100111100
sz000851,011100011110010101000021010101011110010100111000001010111101
sz300242,000001110110011100001110101010111000100101110101101000011110
sz002567,011101110110101101000001000010011000110111001101001100111110
sz300634,101001101001011010101110100010101110100101110100101000011100
sz300859,011101111111101011100010101100111100001101100111001100010111
sz002474,001100111110101110001110100000111000110101011101111110011110
sz002549,020122011000111200000011000110110101210001010100011100111100
sz300981,011101111100111100001010101000111000110101101100101100011110
sz300113,101101101010101010111110101010101000100101110101101000011100
sz301596,001001101100001010001110101011100001000101110000101110011100
sz300722,100101211100101000101111101000010010110110100101011111011211
sz301005,001000111100011111001110101000100000100201021000101000011100
sz300043,001101111110111000011110100010111010110101110122002000011111
sz002312,010001111100011000000110100010111101010001101101011001011000
sz002164,000000111100101010101101111010100000101101110101101100011110
sz300448,101101111010111000001110101011011100100100010101101010011110
sz002219,010101111100101000101110100110010000010101100100101100011001
sz000032,101100111110111000101110101010110010100101011100101000011100
sz300792,100101111111101000001110101010011000110101110111101000011100
sz300762,111001101000011001001110101000011010110110010001001110011110
sz001696,000000111100001010101111101000011000100110010100001000011111
sz002388,010100111110111111100110101010011100110111011001101100011000
sz300860,001101111110101111001010101000111000111101100101101000011010
sz002700,001001111101010100001110100000001000110101110000110111010000
sz002861,000001101100101010020010111000111011100201011100001110011100
sz000858,010101110011100000010010101010011100001100011001001000101100
sz301048,011101201100101010101010102000011010111101011010001100011110
sz000951,001011100000011010101010101110101101001101000101000110111100
sz000815,100001101010111010111110000010101000100101111101001000111110
sz300490,010001101010011010101110101000111100110101101100001110111000
sz002184,011000111000101010001111101000111000100101110100101010011010
sz000027,110101100011001001110110010000011100111100001011000100001100
sz300709,111000101000111000101110101110101000101000010100001110011100
sz300237,001001111100011100000111101010111100110101001101100000011010
sz002501,001001111100011010001110101010111010110001010101101100011010
sz002245,101000101010111000001110101010101100100101110101001100011110
sz000791,110101100100101001110010110010011000100101011000011100011100
sz002392,011100111111111100111111110000011100000001100101001110001100
sz300968,101001101000011010101110101000101000100101111101101110011100
sz301525,111000111000101011101121100000110000000001110001101010011100
sz300786,110001111100101000101111100000111101100101011101001000111100
sz301550,001000101010001010101210201001110111111100100101101000001101
sz300140,010101110010111000110011101000111000111101100100001100011100
sz300004,110100210100201001100011101010120001100101010101111110011100
sz300416,111110200001101101001010001010101000110101010001000010011110
sz000703,011101001010110101101000000011010000101001001101100001000100
sz002701,011101111110000010001010010011011100010001111001111011011110
sz300207,001000101000011010101110101010001100100101110101001110111100
sz300366,010101100000001000001211000010110010111110010100001111011100
sz300203,011101221000101110010010001110111001111101110101001000011000
sz301096,011101111000011111111110010000011101111111010110101010110000
sz002200,001110011111011110000000101000111110010111100101001010010010
sz300079,001101111010111110001110101010111000100100110101101100011100
sz300529,010101111101010010100110101000111101011101000100100100101110
sz002605,011101111001101010111110101010111110110011111011001000011100
sz300398,011101111110101010001120000110111101110110010101101110111100
sz300643,101000101000101011001011112000101120010211010000100010100100
sz301187,001001110000111000101110101000101000101100010111101110011100
sz002620,001010011110000001001000000010011110011100100111001011010010
sz003019,001000101010001011111100201000100111101101110001101110011110
sz002376,111100111000111110021010101010111000101100110101001000011100
sz300275,100000100100011010101110101010001000101110010110001110011110
sz002596,010101101100101101011110110011011000000101101101011100011111
sz000910,001101110010110000101001110100011100011101001101101000011010
sz002306,101020111110000110001110110001011100110000111110001000011010
sz300616,011101111000200100001110101000011100110101100101101100011100
sz300133,101101110001101000111110101010111000100101110111101001010100
sz002269,001101110101101100101110110001011000110101110101102010011000
sz300438,101101101010011000100110101010010100110001101110101110111100
sz300201,000101111100111010101111111010111000101101101100010110011100
sz301092,010111110100100101001011111010000011110101100110111020111011
sz300459,000101111010111000001110100010111010110111110111101000011100
sz000995,011101110100100100011011100010011100110101101101101010101000
sz300395,110110110001111101011011001010111100100111011000011110011100
sz001228,010100110020000100001110101011000000111101111111101100110100
sz000777,010100101100101011100110101010110001111101000101110110010101
sz300785,101101111100101100010110001100101011100100110101101001011100
sz301368,101000111000001010101110101000101000100101010101001111011100
sz002803,010100111100011100001010100010111101100101100101101010011110
sz002741,110100101000111110100110101010101100010101201100101111120111
sz002197,101100101100100011100110100011011101000111111011101100111011
sz002252,011101101100000000001111101100001010000101101000100001011110
sz002068,101000110000111010200010100000111100000101010000001000111000
sz300768,101001101100111010101110101000011000100101111101101010011110
sz000407,010101111110101101101011100000010000110101101101000101000110
sz300817,001001111010001021001110110001101010000001010101101000011100
sz300212,001101101000101010101110101010111000100101010100001000011110
sz301251,101000101000111110101111101100111000100101111101101011011110
sz000301,001001101001111111101110111100010000000011010001000000111100
sz002137,010100111100101010101110101010111000110100111101101111011000
sz000886,000101211100001100001110101001100000010111101011011110111110
sz000609,011100011011010110100011100111010110010111010110000000011010
sz002965,001000201100001010101111010010100001110100110100001011011100
sz300093,000000111011000100000021111011011110111111001010110011110000
sz000651,101111111011010101000001110001011010011010100001010000101100
sz300065,000001200100011110111111101010111011101111101100011010011111
sz300884,011001101110111010001120001100010000100101011100101110011100
sz000541,000001111100111010001011101010101000111101100101001110111110
sz300841,110101111000111010001010101000001000110111100110101110111010
sz300533,111101100110010000011110100010101110111101100111101011012000
sz300429,110001101000101100001110100010011001110101010100001011210000
sz002361,110000101110101010101111101001110000111101100100011000011110
sz301268,001001111010101010001110101000100000110100110101001110011000
sz300188,101001101000111100101110101010011000100101111101101100011110
sz300727,100001111100001011011110101000101001000101110001001011001100
sz000571,100000101100101110101111101101000100101101100101101000101100
sz003007,101100111110111010011110101000111000100101111110001000011100
sz002327,011001101010000100100011010000011010111001101101000000111100
sz300550,011101110110101010101110101000111001110100110100001100011100
sz300828,100001101111011110011110100000101000100101110101101010011100
sz301078,001102120101101111001010100001111000110111100001001000011110
sz001255,011000111010101010101010101120110000101100101100011000011110
sz002124,100110111110110011110110200010010000011110101101000100011000
sz001207,000000111010111111111010100000101111011101101111101000011110
sz300847,010101210100111100001111111000011000110101100101011111111110
sz300586,010101101000011010111010101110000110110101110100000010011100
sz300144,011101110101101001000100001000111000110101100101001000011110
sz301070,011101201000001000101100101000111020100200000001101010010001
sz300584,100101111100111110001110100002110212010111102200111010121000
sz300391,000100011110000221111011010010011010000100001101101000011010
sz002845,011001101000111110101110101000111000100100110101101111110010
sz002712,101100110110001000101110100010111000100101010101101001011110
sz002194,001000111000120111100010121000110010111111010100101010011110
sz002848,001010011111010110001111101000001100111010101110001000010100
sz300031,101100111010001010001120111000101000100101110101001000011100
sz002986,010100101110111100001010101110101101110101110100011011010110
sz300124,001101111000111010101100101010101100101100110001100010011100
sz300170,100001101010102000101110101010111010100101111100101000011111
sz000766,110101111101010000001010101110100110010101101110111010111010
sz002043,000101110011100100000010110010011110000110100011110000001010
sz002413,010100101100111100001111102000110010110101000101010110010110
sz300750,000000001010111101000001111010100100000000010001010000011100
sz300455,110101101000101000001110101000011000110100110010011110011110
sz001322,010100110110111101000011001011010000110100100101000000011100
sz002368,111101201000011000101110101010001000110111011101101000011110
sz002012,011101111100101111001110101000010010010101111101111000011010
sz301263,110001111110101110001110111110001111010111010220100000111000
sz001283,010000110100111010101110010000111000110101110101110101011100
sz301025,100101110111001001011010100010111100101101110111101001011110
sz002031,001101101101001010001111011000110000100101110011001010011110
sz300781,001101101110111100001110100010111010100101110100101011011100
sz300605,100101111112102010001010100000111000100111010100101000011110
sz002396,101000101001111010111110101010111000101101111000011110011110
sz301339,001000111010111010011100101000101100101101010101101110011110
sz300220,101001111010001011110111101010111111100101100101102010011111
sz000848,011101110111101101101001010001111100110000100101101100011100
sz001358,011000101110101110101010101010111000100001001100001000011010
sz300365,000101111100101010001110101000111000110101010101101110011110
sz301293,111101101010111110101110100010011000100111100100100000010100
sz002709,001100101010011000101110101010111100110101100101100100011110
sz000796,011101210101101100100010001100111000110101101110001110111110
sz300752,110001101010011010001110101000111001100101110111100010110110
sz002270,011001101000111111000110100011011110001101110011101110100000
sz002911,110101000111101111000010000101011000101010110101110101101100
sz002019,110100111100001101101010110101101100010101001100100000011000
sz000819,100100101101111000001111101000110100000100111110100001011010
sz002196,101000111100011010102101000010100000110101110111001111011110
sz002371,111100101001001101011010100010110001100101111100011111110100
sz301326,010100201000011010011110100000110001101110110000101010101111
sz000520,011100112100001010011110101120010010110101100110010200101011
sz300369,101101101000011010111110100010011000100101111100101010011110
sz300973,101112110101100000101111111011111100101101100111000010011000
sz300918,001000111110101021102020001010111100110001110101101001011100
sz002857,010000101110111110001011111111100110001100010111101100010100
sz300911,102001111100101010102111001010001000100000210000101110011110
sz301095,000101101000101100001110101010011000100101000101101110011100
sz002033,011101111011101001101101100100111000110101101110001100011110
sz002317,010101101110111200001010111100101100000101001101001010100000
sz000538,110101110011110101000101010010001100011011001101100000001110
sz002153,100001100111101202001100001000011010101101111000101010011110
sz002534,011000111100101010000010101000101010101001100001001110111100
sz300969,101000101110111110001110101000111110101100100101110100012011
sz300378,101000101110101010111110101010011011100101111101101000011110
sz301600,011001101011021000100010101001101000101100111001100011011100
sz000525,011100011111011111010111011000110001001011111110000100010001
sz301126,011101110100101000001110101001111000110111001100001100011010
sz300963,220111110210011111101020001111221012101001001210101110010000
sz003816,010101000111011100000010100111011000100000001001010110000100
sz301130,111101110110101101001011101101101101011111001110100000111010
sz301003,010001111010101111000011101000111010201001011110110010021100
sz001258,210201010101001001100010110010111000111101110101011010011110
sz001331,100101111010100100000100100101111000110001101101101201010010
sz300659,110001101000001000001110101000011000100101111101101010011010
sz000985,011100110100111100001110100000111100100101101001010101100110
sz301526,111101111000101100001010000010110000110101100100001000011000
sz301210,101001111000012111101110101000100000000101110001001011011100
sz002405,101100101000101100101110101000111000101100010101101000011100
sz000042,010101111101111001110000000011011100111100110011001000011100
sz300769,010101101000011010001110101010010100110101100110101210111110
sz300494,011101101110011010111110100011011010111101111111001000011100
sz002431,000101100100000000100111100010010100211021010100000000111000
sz301236,100001101000111010011110011010100000100101110100011010011100
sz002057,001000111000101010001110111010111101101101100111101100111100
sz300604,111101101001001110110010101010000110000101011000011110111100
sz301091,000101101000011010101111101010011000100110010100101000011110
sz300174,011001101111111000101110111001111100110101111101001000111010
sz002103,011100111100101001110110100010012010121011000111111000011110
sz300295,011101111010110110111110101010110000100110100101101000011100
sz001301,111001101100101110100010101000110000010101111001100110011010
sz001337,100101111100001100000011011101001101101001101111110110010110
sz301631,110101111011101010101111101000101100100100111101101010111010
sz002175,001101111000111010000110101010111000101101110101001110011010
sz000715,111111110101111100101010100011110000110101100000101000111110
sz002739,010101110010101000111110001010111001110101110110101001011100
sz300107,010101111100101010001010101000111000110110000100101010020010
sz301220,110000102111002000010100100010101000101100101101111100101010
sz300624,101101101000101000111110101010100010100101110100001011011100
sz301192,011101111010101110001111101000111001110100101111101011011110
sz301038,010101111000110110001010101011011001110101001100100000201110
sz300922,000101220100011001011001101000011000100110110111021111001110
sz002527,100000111010011010011111001000100001100001010101000010111100
sz300985,010001111100201010001111101010101001101101110101000011111100
sz300516,010101211000111000101111101000111010100101111101110111011110
sz002155,000010110110001000000111011101000101101101101111110110010110
sz002582,012101110111102001100011001101011011110101100100101000111010
sz000638,001010111011011000000111111100000100111110111011001010000010
sz300418,001101101000111000011110101010101020000101110101101000011100
sz300073,001000101010011000001110110010001100110101111111101100011110
sz300821,011001101010101010001010101010010000010101101101001000111110
sz002930,110100100000101100000010100011110000110101100101001200201001
sz000999,111101110011011100001010110110101101011111010110000000101110
sz000004,001000111011010100010001011101011100110011001101001000011000
sz301528,111101101011001010001110101000111001101101110111011100011110
sz002400,001100111000111000111110100111001000100101110111101000011110
sz002971,110100111000101100111111111010101101110101010000001010111110
sz002261,100101111010111000111110001100100000100101110101001010111110
sz002529,100100111011101000000211111001111100110010101100000000011100
sz300733,011101110010111011101111101000101001110101010000101100011110
sz002352,110101110101110101001110010010001100001001010001111010101010
sz000568,010101110011100000010110100010000000000100010101001101111010
sz300364,101101101001001010001110100010011010100101110121111011010010
sz002690,110001111010101011001110101000111101001111010110100010001100
sz000975,100011110111001000010101010101001101101101001101110100010110
sz002594,000101111000001100100000111011101101000101100011000010111101
sz301072,011001101100101010000111101001101100100101001001101000011100
sz300289,011101110110111100001111100001111000010101001100101000111010
sz002369,000000111100011010001110101000101010100101111101001110011100
sz002649,101000111100111100001110100010111010100100010101101100011100
sz300607,001001111100001010101110112001110000110001111011101001011100
sz300972,011101111011102001000201011111011100100012100001100010010110
sz301076,001001101010011112022011001110200011200001110101001000011100
sz300454,101100101001101010101110100000101101100101111100101010011100
sz002800,111202000001001101110010101010001100110110111100101200200100
sz000783,011100110000111100100110001010010100000101110001101100111100
sz300382,000001111100111010011110101000111001100000101101101101011100
sz300166,101001101100011010101110101010111000100101110101101110011120
sz300996,101101101110101010110110101000011010100100111100001000011110
sz000593,010100111100111100100110110010111000100101001001100100111100
sz300307,110110020001000110101001101000111010100011000101001000011110
sz300807,110001111111111101011101100010111100010101110000100010011000
sz300339,100101101000111010011110111000100100100101110100001010011100
sz002397,001100111110101000101110110000011110000101001111100000011000
sz002244,101101110001110111001100001000010000110110011011001001011110
sz300637,010001111110101110101111001001010101010101111001001010121000
sz300565,100001111010111000001110101010111000100101111100001011111000
sz002650,011000101010111100011010010000011010101010000001001000001100
sz000006,000000111100111110001111100010111010110000110111100100111101
sz300055,010101111110111101111010100010010110111001010010001001010110
sz300498,010101010101001100001110000010011010100111001101000000001110
sz300231,101101111000111010111110101010110000100100010101101110011100
sz301487,111101101010011000001110100010011100010101110110101111111100
sz000820,011010011110010100000011111011011111010101000111000010011010
sz301246,010101111110111111001110101001101101100101101100001000111000
sz300655,110001101000101110101110100010111001110100111101001010211000
sz002471,011110110100101010100100102000110011110101011110101010011000
sz002229,010001111000101011101111011011110010101200010100001011111101
sz003043,111101111011101001000011101000001110100111101100100110111100
sz003036,001000112100111010101011101011100000001000010101102010111100
sz300582,100101111000101010101110101010101000100101111001001010111010
sz300471,010101111100101111001111101000111000111100111100011111010110
sz000598,010101000111101101110001010101011000000111101010010010101100
sz300036,000101101000111000001110101000011000101101010101101100011110
sz000695,110000101011010011111011101010100000002111120100001100111000
sz002222,011000111100101101110110101000100100100101110101111010111100
sz002530,101100111100111110011110101010110010000101110101101100011100
sz001289,110111010100101000100100110100011000100001101100010100001100
sz300012,010101101000101010101010101010001000101111100101111100111100
sz000333,101001110010101101001000111110111110011010001101000100101110
sz300068,101101101010011010110110101010011100110101110110101110111100
sz301001,101101110010101100101110101011111101010101000101101000011111
sz001376,010100111100001000100010111010011000100101110101110000011110
sz300597,111101111010111010001010101010011000100101111100101010011111
sz300986,001101111111111000111101011001000100000101111111100000011100
sz301536,101101101000101010101110101000001010200101111100010000011100
sz300772,100001101110011001100010100100101100101101100101102011010010
sz300324,000101101000011000101110101010111000110101110101101110011110
sz000735,010102110100101000001011100010000000000111101011111100011110
sz301158,000001110000111011001110101000101000111101111101121101000011
sz300198,101011011110011010000111110000011110111001101011110100010110
sz000338,101001111001011000001010011010000110001101001101100110111100
sz301555,011101111000100110001110111101111000110101001101101011011000
sz300380,101110210001011010110110001010011000100101110101101000011100
sz300523,001101111100111010011110101000111110110101110010011011011100
sz002550,011101001110111101001100000101101101012112101110110001111010
sz001227,001101110001001101110011110110010110011011100010101000111110
sz002425,011101111111001100110110101010010100110110111111111001011110
sz002651,010100111100101001001111112111210111000101100100111010010111
sz300980,011000101100001011001110001001101000111101001100000000011110
sz002177,010100110100021000101010101010011010112100120100001110011110
sz002421,001101101000111100101010101010011000100101110100001000021110
sz300953,001100101000002010001111001000101101001101110001111010011110
sz000428,011101112001201010100001100001010000100101100111001100011010
sz301303,010001111010101110001110101000111000110110101001110010111200
sz300175,100101111111000011101001110100001000111100101101001100101100
sz002449,000000111100111010001110101010011010111101110101111110010100
sz000888,011100110101101000101000011100111000111101200101100000011010
sz300559,001101100001101000011110100100110010111001110101100000011100
sz002952,001001111010111110101110101000111110100101210101011010011110
sz002496,000010111100000110111110101010111100110101111111101100011010
sz300946,100001101010111010111210210011100010100001010101100010011100
sz002254,010111110001111010000110101010010000110101101100001100011100
sz300001,110000101110111000010010101000101010010101110101101100011110
sz300525,101001101100101000101110101010110000100101110100001000011110
sz300268,111100010100100110100111100100011000110110101100010000011000
sz002979,001000111010011010101110111000101001100101110001100010011100
sz301000,102000111110001122001000100000100000111001111001001011012100
sz301248,111101101010011000001110101000111000101201111010001001011110
sz301345,111001101010001111010011011010101001111111110121011010111010
sz000678,100001201110011010001111112021101010012101010112011100011100
sz003032,001000011110100100011011111000010100110111101001101100011100
sz300177,100001101000011110001111101010101100100101000101111110011110
sz000997,100101111000101000001110101000100110100100010101101100111100
sz002640,002101100100101000010011201020110010110100100111001010011100
sz002595,111010011010111010010011110100101011001101111001001110000100
sz002707,011101210101101000100000101100111000110101100111000000011010
sz002908,011000111110111110121011000010111010110100110100101110011110
sz300484,101101111100111010011111101010101100110101111110101110111100
sz300281,011201200100101000011212001010110011100101010101001000011000
sz000948,011100112001011010001010001010111100111100111102101010011110
sz000596,010101110001110100110100101010000100011100110001001101101100
sz002277,101101120100121000001110001011011000111001000101001110111000
sz000908,010000000000101101110001010100011101100101011111100100011010
sz301026,110101101100011100011011101010111011101000101101101010110100
sz002859,001000111000111010101110101010111101010101110001101011011110
sz002805,010100111000101000001110101100110100110100101110000101111100
sz300581,010001211100101000001112212002100001100101011100021121001101
sz300892,001102220101102001000010101011111000111001200110001100111011
sz300375,001001101010101110001110101001111000111101100101101110011110
sz000429,110011101111100101110101110010011110001010101001010101100100
sz300879,100001101110111011111222101022121001000000001001001010101110
sz300868,112001101001001100011110101000111000110100110111001110001000
sz002580,111000101010001010101110101010101201111111100100101100111100
sz300793,100000101000111010001010101000111010111101111001101000011100
sz000524,012101120100001000101011001110111000100101101111001010011010
sz000009,011101101101011000000111101010110100100100111101001000111110
sz300426,001101110100101011001110100010111000100101110111101001011000
sz301189,001001111010101111001010101000011010101101101101101110011010
sz002187,100102120100001100000110100010101000111000100101110000111010
sz002590,011000111100011110101110100000000101001100000101001110011110
sz002310,010010010111011110100010110101011010001021001001001100111010
sz301235,011101101110101111110000111111011000010001101001100010011000
sz300460,100001101010011010011010101000111000100100110101201111010000
sz300287,001101111000011000001110101010011000100101110101101110011100
sz300694,010101111100111010001110101000001100111100101110100100111100
sz300987,011001110111011110101110101000111010100101111111201001010011
sz002304,001101100010110000101010100010001100000101111001001010101110
sz300755,001101111010101100111111111111010110100101100100100000111100
sz002936,001101100000101100100001100110010110010011100100101100111110
sz300228,000001101000111010101011101011100000101101110101110111010110
sz301033,101000111101000011111010200101001101111110110001011011011110
sz300545,000001101011101010001110101000101000100110100100001010111000
sz300513,011101101010101010001010100000011000100101120110001000011010
sz300537,010001101100101110111111101010111001110211000111011011010111
sz300527,010101210100100100001111101000011000111101100101110111100110
sz000721,011101111111101100100110100110011000110101101110001100011110
sz000690,010101101010000111100010010010111000110100001001000101001100
sz300651,011001110200100100001000100011111000110112121200110011000011
sz002899,001000111100101000000110001000101110110001110110101110011100
sz300718,100001111010101020001110001010100110000101110011001011011100
sz300569,010001101100111012000011101000111000111111001001011011010010
sz300173,010101101110111010001110101000101100110101110110100110110110
sz301413,001000111110101111001100001000101000000101110100001111011100
sz002098,011100010010000101110010110110110010111101100101001000011100
sz300189,010122120100001100001011100011011110110101101111001100111110
sz300037,011000111000111000101110101000110100010101111111101001111010
sz300019,111101111100011010001010000100111000110101110101001100111200
sz002850,001000111010111011000100110000100110000101100001000111011100
sz000029,010100110111111110000100110100010110010120011101000100011000
sz002816,000000111210000102101100000000000001100011001110001010011100
sz301160,101000102011001011101100101000100000000101110000001011001100
sz300082,010101101110101011101011101110110101111112020101001000011100
sz000096,110101111010011001011100001101110011110000100101010101000000
sz300611,200001110000001010001110001000101100100001111101101001011100
sz300243,011101101100111100101010100001011001111101000110101010011100
sz002555,010100101011111110001000101010101000100111110001110111011100
sz301311,010101211000100110101111102000010010111101000101111111110110
sz002657,101000111100111010101110000010110010100211200001102110021110
sz002959,011001101101101110110010010101101100011001100101001000111100
sz300853,000001101010001010001111100000100000100101010101001010012100
sz002028,000100111010001000010000101110100111000000011011001110101100
sz000852,001100100100111010100011101000011000101111110001110101011110
sz002076,001100111110000100000001111011011110110100100110001100011010
sz300095,101001110100111010001112102001100010100101011111011010010110
sz300791,010001110010101111000000111102110001001002100111200000011000
sz300587,011101111000111100001011112001011100010101101100101100101000
sz002860,111000111110101001001120101100100001010100010001001011011100
sz002059,011101111001101100101010100000011000100101101010001100011011
sz000001,001101111011111101000011110110100110011011100011101000111110
sz300033,001101101001111000001110001010000000010101110101101000011200
sz300608,111001101011011000001110101010111000100101110100101010011110
sz300932,011101111011101100001011101010101000101101100001110010001100
sz002289,010010000001110000101010000000000110000011000111110000101100
sz301590,11111011000011000
sz301112,110100110000100111100001111111210000210200000001101000011000
sz301383,101001101000101010000110101000101010201101111001001110011100
sz002298,100100111110011000110210100010111010100101100010001000011110
sz300377,001101100000011000001110101010011000100100110101101000011200
sz002769,010101111111001100110010101011011100110101101111100121011020
sz300332,010101110000111000101111100000011000110101100101011101100010
sz300379,010010110100010101000111201110111101100101000110001000011110
sz300779,110002111000000000001101101010011101111110110100110100011110
sz002040,010101210102000100110011110110100220010101101110111100111001
sz000403,110101111100100010010110100011001110010111111000100000111010
sz000759,100102110101001000001010200011011001111001100101001000111010
sz002163,001001111100001110111110010010101000110111101100111110111110
sz001314,000000101000011100101110101000111010100101111101011110011100
sz300743,111001111010111010101111100101110010100111010010111000011010
sz301196,001000101000011121112001001000100000001101121001100010001110
sz300345,010100111111101101011100101100100101110101101110100100011000
sz300809,200000201110101011001110000000100000100101110101001010011111
sz300767,010101111100101000001111101000011000111101101101001110011110
sz301227,011101110101101110001010110001111000110101111112002101100010
sz000676,001101101110111000101110100010101000101100110101001100011110
sz002779,001000112001101010101110101001110000100000010101110111011000
sz002246,010100111100101000001111001011011001000100011100110100110110
sz000610,011101111101101100100010110100011000110111101110001100011110
sz002320,001101111100001100101010100010010100110101101110000110111110
sz301208,101101210110011000001110001010011000111100111001101110011110
sz002958,111101000001110101111001110110110110011011101111101010100110
sz002052,110010010111011100000100111000111100010001100101100000101100
sz002265,000001211100101010001111101000011100000101110001010010011110
sz300660,001001101010011011001110101000000000001001110000001112012110
sz000881,010101101110101111000011001000110001101101000110110110011000
sz300301,011101110110001110101111110011011000110101111111001100111120
sz002117,010000111010001010001110101000001000100101110101111000111110
sz002847,111102111111101121101001010101011010101011100110100000111000
sz300139,100111120101002000000111011101011101101101101110110010011110
sz300323,000001111000101110101110101010111000100100110001111110021000
sz301119,001000111110111111011111101100110111100001000000101000001000
sz002575,001101111010100011011110110011101000100001110101101000111100
sz300123,000001201000111000011111101000000010110101011100111011010110
sz300956,111101011100100110000110101000100000100101110100001010011110
sz301577,011000101010111110101110101010101000111100111101001010111110
sz301279,110000101110101110101110101001111001100101111101201000011000
sz301567,010000101000111010001110100000111100100101111101111111010100
sz300472,010010120110000100000010100001110110111110100111001000011010
sz301325,111001101011001010001110101100100100100101111100101110011010
sz002300,000100111110111010101110100000110001111101000110001010011110
sz000430,101110112110000001111110111110011101010111110110101110011010
sz300248,100001101000101010001110101110101000100110110101101100011110
sz003002,010101101100011111000110001000100100101111011001111000011010
sz002809,010100111110211202111002121200210100110101100101001000010010
sz000968,010100111111110101100100110110010000011011101001010102100110
sz301153,111101111100001110100110101010010000100100110101111010011100
sz300585,000001111100101010101110101000101100100101100101100110011010
sz002319,011101101110000010010110000111101000100101101001021120010110
sz300905,000001110110200010111111001011110001110110101120100000111100
sz300889,011000111110101111001101101001100000101101111000001010111100
sz300172,010101100110101100101011100000111000111101101101010110010110
sz002717,010000111112000101000000000000010111000021001111001001011010
sz000558,111101110101101000100010000111110100100101111101010010011110
sz300541,100001111000011100011110101010110100100110110101101100021110
sz300344,110100110010000101000001110001011100110100101011001000011110
sz300814,101001111000111010101110101000111000100101111111001020011110
sz002383,010100112100111111101011101010001001110201000110010110110110
sz300765,111001111110011100002100110001111110100101012000101010000010
sz002693,101010011112110000200000101000000010110000101100001011011010
sz300830,101001111110101100011110101010111000100101011100101110011110
sz002094,001202110210002101000010001110110010120200101110101010011110
sz300352,101001111010111100101110101010111000100101011100101110011110
sz003015,111100101100111000111111100010101100100101110001001010021000
sz300645,111001111010111100001110101010111000101100110001122010011110
sz300832,111000000000111011110100101111011111011010111111100011000100
sz300315,001101111010011010111110101010011010100101010111101010011110
sz300943,110001100100011010101111101000101000101101101101010110011110
sz001268,101000111010101110111110201000101000110101101011001010011110
sz301379,100000111101001010111101101000101000100101111101101111110010
sz300063,111001111110101000101110100110111000100101010101101000011110
sz002966,011101000111010101111001110110001110011011101010101010100110
sz300135,011100111100101100001010100000111000110101111101001111010010
sz300479,101100101011001110101110101010111110100101110101101110011110
sz002476,010100111100111100001010100000110000110101101101100112110010
sz002537,011101111001012001000010100110110000111101010100101110011100
sz000020,010100111110011000101111000001111010100100111100001210010000
sz300773,001101211110012110000010101110001010111210010001102200120110
sz300245,100001111000011010001110001010011000100100111111101100011100
sz002152,101000111100011000001110101010111000100100110001101110111110
sz002554,010100111100111000101111101010110000111101101000010202010010
sz300719,010101211000101110001111111001000010100110011100111110011110
